Dates,States,Daily Confirmed,Daily Recovered,Daily Deceased,Daily Tested,Daily Vaccinated
2020-08-06,DL,1299,1008,15,20436,0
2020-08-07,DL,1192,1108,23,23385,0
2020-08-08,DL,1404,1130,16,24592,0
2020-08-09,DL,1300,1225,13,23787,0
2020-08-10,DL,707,1070,20,12323,0
2020-08-11,DL,1257,727,8,19440,0
2020-08-12,DL,1113,1021,14,18894,0
2020-08-13,DL,956,913,14,15356,0
2020-08-14,DL,1192,790,11,15045,0
2020-08-15,DL,1276,1143,10,18271,0
2020-08-16,DL,652,1310,8,10709,0
2020-08-17,DL,787,740,18,14988,0
2020-08-18,DL,1374,1146,12,20266,0
2020-08-19,DL,1398,1320,9,20815,0
2020-08-20,DL,1215,1059,22,17004,0
2020-08-21,DL,1250,1082,13,17735,0
2020-08-22,DL,1412,1230,14,19435,0
2020-08-23,DL,1450,1250,16,18731,0
2020-08-24,DL,1061,1200,13,11910,0
2020-08-25,DL,1544,1155,17,19841,0
2020-08-26,DL,1693,1154,17,19816,0
2020-08-27,DL,1840,1130,22,21061,0
2020-08-28,DL,1808,1446,20,22933,0
2020-08-29,DL,1954,1449,15,22004,0
2020-08-30,DL,2024,1249,22,20437,0
2020-08-31,DL,1358,1507,18,14389,0
2020-09-01,DL,2312,1050,18,24198,0
2020-09-02,DL,2509,1858,19,28835,0
2020-09-03,DL,2737,1528,19,32834,0
2020-09-04,DL,2914,1751,13,36219,0
2020-09-05,DL,2973,1920,25,38895,0
2020-09-06,DL,3256,2188,29,36046,0
2020-09-07,DL,2077,2411,32,22954,0
2020-09-08,DL,3609,1756,19,45797,0
2020-09-09,DL,4039,2623,20,54517,0
2020-09-10,DL,4308,2637,28,58340,0
2020-09-11,DL,4266,2754,21,60580,0
2020-09-12,DL,4321,3141,28,60076,0
2020-09-13,DL,4235,3403,29,56656,0
2020-09-14,DL,3229,3374,26,44884,0
2020-09-15,DL,4263,3131,36,62669,0
2020-09-16,DL,4473,3313,33,62593,0
2020-09-17,DL,4432,3587,38,60014,0
2020-09-18,DL,4127,3568,30,61037,0
2020-09-19,DL,4071,4219,38,61973,0
2020-09-20,DL,3812,3742,37,62405,0
2020-09-21,DL,2548,3672,32,23733,0
2020-09-22,DL,3816,3097,37,59013,0
2020-09-23,DL,3714,4465,36,59580,0
2020-09-24,DL,3834,3509,36,59183,0
2020-09-25,DL,3827,4061,24,59134,0
2020-09-26,DL,3372,4476,46,57688,0
2020-09-27,DL,3292,3739,42,51416,0
2020-09-28,DL,1984,4052,37,36302,0
2020-09-29,DL,3227,2778,48,59102,0
2020-09-30,DL,3390,3965,41,59807,0
2020-10-01,DL,3037,3167,40,55423,0
2020-10-02,DL,2920,3171,37,56258,0
2020-10-03,DL,2258,3440,34,39306,0
2020-10-04,DL,2683,3126,38,50832,0
2020-10-05,DL,1947,3588,32,35593,0
2020-10-06,DL,2676,2997,39,53591,0
2020-10-07,DL,2871,3370,35,51505,0
2020-10-08,DL,2726,2643,37,53322,0
2020-10-09,DL,2860,3098,39,49135,0
2020-10-10,DL,2866,2766,48,49736,0
2020-10-11,DL,2780,3057,29,48753,0
2020-10-12,DL,1849,2975,40,35947,0
2020-10-13,DL,3036,2036,45,54957,0
2020-10-14,DL,3324,2867,44,56950,0
2020-10-15,DL,3483,2755,26,55891,0
2020-10-16,DL,3428,3197,22,58145,0
2020-10-17,DL,3259,3154,35,55715,0
2020-10-18,DL,3299,2863,28,49414,0
2020-10-19,DL,2154,2845,31,36445,0
2020-10-20,DL,3579,2186,41,56593,0
2020-10-21,DL,3686,3444,47,59064,0
2020-10-22,DL,3882,2727,35,58770,0
2020-10-23,DL,4086,3296,26,58568,0
2020-10-24,DL,4116,3614,36,55461,0
2020-10-25,DL,4136,3826,33,49069,0
2020-10-26,DL,2832,3736,54,34411,0
2020-10-27,DL,4853,2722,44,57210,0
2020-10-28,DL,5673,4128,40,60571,0
2020-10-29,DL,5739,4138,27,60124,0
2020-10-30,DL,5891,4433,47,59641,0
2020-10-31,DL,5062,4665,41,44330,0
2020-11-01,DL,5664,4159,51,44623,0
2020-11-02,DL,4001,4824,42,36665,0
2020-11-03,DL,6725,3610,48,59540,0
2020-11-04,DL,6842,5797,51,58910,0
2020-11-05,DL,6715,5289,66,52294,0
2020-11-06,DL,7178,6121,64,58860,0
2020-11-07,DL,6953,6338,79,57433,0
2020-11-08,DL,7745,6069,77,50754,0
2020-11-09,DL,5023,7014,71,39115,0
2020-11-10,DL,7830,6157,83,59035,0
2020-11-11,DL,8593,7264,85,64121,0
2020-11-12,DL,7053,6462,104,60229,0
2020-11-13,DL,7802,6498,91,56553,0
2020-11-14,DL,7340,7117,96,49645,0
2020-11-15,DL,3235,7606,95,21098,0
2020-11-16,DL,3797,3560,99,29821,0
2020-11-17,DL,6396,4421,99,49031,0
2020-11-18,DL,7486,6901,131,62232,0
2020-11-19,DL,7546,6685,98,62437,0
2020-11-20,DL,6608,8775,118,62425,0
2020-11-21,DL,5879,6963,111,45562,0
2020-11-22,DL,6746,6154,121,54893,0
2020-11-23,DL,4454,7216,121,37307,0
2020-11-24,DL,6224,4943,109,61381,0
2020-11-25,DL,5246,5361,99,61778,0
2020-11-26,DL,5475,4937,91,63266,0
2020-11-27,DL,5482,5937,98,64455,0
2020-11-28,DL,4998,6512,89,69051,0
2020-11-29,DL,4906,6325,68,64186,0
2020-11-30,DL,3726,5824,108,50670,0
2020-12-01,DL,4006,5036,86,58456,0
2020-12-02,DL,3944,5329,82,78949,0
2020-12-03,DL,3734,4834,82,75230,0
2020-12-04,DL,4067,4862,73,85003,0
2020-12-05,DL,3419,4916,77,81473,0
2020-12-06,DL,2706,4622,69,73536,0
2020-12-07,DL,1674,3818,63,53207,0
2020-12-08,DL,3188,3307,57,75409,0
2020-12-09,DL,2463,4177,50,72079,0
2020-12-10,DL,1575,3307,61,64069,0
2020-12-11,DL,2385,2402,60,71679,0
2020-12-12,DL,1935,3191,47,73413,0
2020-12-13,DL,1984,2539,33,72335,0
2020-12-14,DL,1376,2854,60,63944,0
2020-12-15,DL,1617,2343,41,85105,0
2020-12-16,DL,1547,2734,32,79042,0
2020-12-17,DL,1363,2391,35,90354,0
2020-12-18,DL,1418,2160,37,88400,0
2020-12-19,DL,1139,2168,32,87330,0
2020-12-20,DL,1091,1275,26,83289,0
2020-12-21,DL,803,1669,27,62440,0
2020-12-22,DL,939,1434,25,82386,0
2020-12-23,DL,871,1585,18,87861,0
2020-12-24,DL,1063,1120,37,89920,0
2020-12-25,DL,758,1370,30,85749,0
2020-12-26,DL,655,988,23,67115,0
2020-12-27,DL,757,939,16,75210,0
2020-12-28,DL,564,959,21,57463,0
